Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-02 00:00:00+08:00,4.784391258444509,5.079082157635105,4.767056523979925,4.975073337554932,22688135,0.0,0.0
2020-01-03 00:00:00+08:00,5.200425080441432,5.200425080441432,4.9577383948387315,4.992408275604248,22320774,0.0,0.0
2020-01-06 00:00:00+08:00,5.044412694337147,5.044412694337147,4.8190607327533215,4.853730201721191,39592986,0.0,0.0
2020-01-07 00:00:00+08:00,4.55903919811135,4.819060185861872,4.507034587268622,4.767055988311768,449280823,0.0,0.0
2020-01-08 00:00:00+08:00,4.78439113040971,5.018410246065356,4.74972166240833,4.8017258644104,65970300,0.0,0.0
2020-01-09 00:00:00+08:00,4.845063104040121,4.992408555713228,4.845063104040121,4.940403938293457,41952484,0.0,0.0
2020-01-10 00:00:00+08:00,5.09641671486525,5.113751448726997,4.94907127039408,5.0184102058410645,36575420,0.0,0.0
2020-01-13 00:00:00+08:00,5.061747656217387,5.105084287727764,4.992408715166631,5.053080081939697,24305122,0.0,0.0
2020-01-14 00:00:00+08:00,5.217758945922429,5.217758945922429,5.070413527035283,5.105082988739014,37667888,0.0,0.0
2020-01-15 00:00:00+08:00,5.079081844312723,5.183090244684075,5.053079537573563,5.087749004364014,23746688,0.0,0.0
2020-01-16 00:00:00+08:00,5.1310866958003745,5.1657561669915095,4.975073662147569,5.079082489013672,29571623,0.0,0.0
2020-01-17 00:00:00+08:00,5.105084840765055,5.243763151182369,5.027078730278845,5.20042610168457,23253778,0.0,0.0
2020-01-20 00:00:00+08:00,5.330436096594394,5.339103257314619,5.191757805436718,5.2784318923950195,18682339,0.0,0.0
2020-01-21 00:00:00+08:00,5.3477700248529265,5.356437184266093,5.070413897657155,5.11375093460083,24676824,0.0,0.0
2020-01-22 00:00:00+08:00,5.139753739777872,5.243762564272825,5.131086578824027,5.20909309387207,9688558,0.0,0.0
2020-01-23 00:00:00+08:00,5.477781821004424,5.477781821004424,4.992408811035834,5.079082489013672,14403493,0.0,0.0
2020-01-24 00:00:00+08:00,5.200424707139901,5.261096477508545,5.009742649726859,5.261096477508545,11375319,0.0,0.0
2020-01-29 00:00:00+08:00,5.11375184362365,5.243762564272825,5.044412902822139,5.20909309387207,22410561,0.0,0.0
2020-01-30 00:00:00+08:00,5.200425661126764,5.3217688108311,4.86239810887548,4.923069477081299,23132818,0.0,0.0
2020-01-31 00:00:00+08:00,5.009742656838212,5.113751051938421,4.68038232572826,4.767055988311768,26142717,0.0,0.0
2020-02-03 00:00:00+08:00,4.749721829054347,4.975073378969873,4.6803828906188,4.7930588722229,32999126,0.0,0.0
2020-02-04 00:00:00+08:00,4.940403966158751,5.018410479435711,4.767056618090706,5.001075744628906,35028180,0.0,0.0
2020-02-05 00:00:00+08:00,5.200425721465271,5.287099400831151,5.10508446751645,5.226428031921387,30419408,0.0,0.0
2020-02-06 00:00:00+08:00,5.26976468240847,5.382440672603586,5.157088692213354,5.373773097991943,40040483,0.0,0.0
2020-02-07 00:00:00+08:00,5.425777637681519,5.460447109022582,5.2004256606719075,5.443112373352051,29907976,0.0,0.0
2020-02-10 00:00:00+08:00,5.391106906440479,5.391106906440479,5.200424844008911,5.313100814819336,23226833,0.0,0.0
2020-02-11 00:00:00+08:00,5.41710945781839,5.41710945781839,5.287098748172218,5.356437683105469,12312291,0.0,0.0
2020-02-12 00:00:00+08:00,5.529786488498578,5.789807544095431,5.443112803299627,5.6857991218566895,49513566,0.0,0.0
2020-02-13 00:00:00+08:00,5.763804708741252,5.841810806100352,5.59912452697234,5.746469974517822,43881198,0.0,0.0
2020-02-14 00:00:00+08:00,5.755136898941873,5.841810566504184,5.703132698404486,5.789806365966797,19573953,0.0,0.0
2020-02-17 00:00:00+08:00,5.87648058440688,5.945819520080151,5.746469873373169,5.841810703277588,19405111,0.0,0.0
2020-02-18 00:00:00+08:00,5.720468069909905,5.815809321508,5.512451244560636,5.781139850616455,40729439,0.0,0.0
2020-02-19 00:00:00+08:00,5.789806398026351,5.963154147403489,5.729135037043105,5.850478172302246,28789451,0.0,0.0
2020-02-20 00:00:00+08:00,6.032493856676038,6.101832800016018,5.772472405858413,5.833144187927246,41060026,0.0,0.0
2020-02-21 00:00:00+08:00,5.798473939369352,5.885147606931663,5.703132698404486,5.789806365966797,17492317,0.0,0.0
2020-02-24 00:00:00+08:00,5.789806879332516,5.789806879332516,5.573122484567625,5.729135513305664,25627533,0.0,0.0
2020-02-25 00:00:00+08:00,5.590457463788591,5.677131556114314,5.486449048948967,5.651129245758057,28915843,0.0,0.0
2020-02-26 00:00:00+08:00,5.60779156060006,5.677130909218117,5.503783157611958,5.538452625274658,18556210,0.0,0.0
2020-02-27 00:00:00+08:00,5.521118640899658,5.5644556880070875,5.425777798531652,5.521118640899658,36241794,0.0,0.0
2020-02-28 00:00:00+08:00,5.39977537522608,5.477781893078861,5.243762752813221,5.347771167755127,67991244,0.0,0.0
2020-03-02 00:00:00+08:00,5.243762752813221,5.408442536491554,5.209093281165919,5.347771167755127,47963271,0.0,0.0
2020-03-03 00:00:00+08:00,5.460446877763701,5.538452978331058,5.313101424158154,5.365105628967285,23407812,0.0,0.0
2020-03-04 00:00:00+08:00,5.625126506835212,5.720467753154035,5.278431817117071,5.434444427490234,34678445,0.0,0.0
2020-03-05 00:00:00+08:00,5.547120787375241,5.547120787375241,5.339103546036162,5.443112373352051,15843368,0.0,0.0
2020-03-06 00:00:00+08:00,5.443112455006965,5.477781926868123,5.347771200742428,5.373773097991943,19378462,0.0,0.0
2020-03-09 00:00:00+08:00,5.0790825114224285,5.157088615300295,4.86239810887548,4.923069477081299,55611000,0.0,0.0
2020-03-10 00:00:00+08:00,4.732386523278365,4.914401421350042,4.645712860694857,4.767055988311768,66569790,0.0,0.0
2020-03-11 00:00:00+08:00,4.801726095393295,5.001075752637104,4.7497218908896075,4.879732608795166,37325362,0.0,0.0
2020-03-12 00:00:00+08:00,4.827728419490291,4.888399784955928,4.654380657306247,4.723719596862793,50188141,0.0,0.0
2020-03-13 00:00:00+08:00,4.36835740045241,4.576374636008218,4.255681415080209,4.567707061767578,90117073,0.0,0.0
2020-03-16 00:00:00+08:00,4.645712819098799,4.645712819098799,3.960990270880917,4.091000556945801,78218564,0.0,0.0
2020-03-17 00:00:00+08:00,3.986992677046055,4.333687782287598,3.7443063926818465,4.333687782287598,67537090,0.0,0.0
2020-03-18 00:00:00+08:00,4.203676908276784,4.273015844062294,3.943655899081122,3.978325366973877,67309463,0.0,0.0
2020-03-19 00:00:00+08:00,3.8656500464913335,3.9176542571665367,3.6056285798225884,3.6749675273895264,96744513,0.0,0.0
2020-03-20 00:00:00+08:00,3.726971354309359,3.9003186861547356,3.614295381963544,3.7443060874938965,81933637,0.0,0.0
2020-03-23 00:00:00+08:00,3.5796263799219705,3.622963011858361,3.2242638902508336,3.3629419803619385,113084642,0.0,0.0
2020-03-24 00:00:00+08:00,3.449615796095525,3.7096372513294797,3.4149463238366926,3.596961259841919,69039407,0.0,0.0
2020-03-25 00:00:00+08:00,3.891651043807637,3.9003186168923056,3.6662995164104726,3.778975486755371,40687032,0.0,0.0
2020-03-26 00:00:00+08:00,3.882983884015601,3.9263209228536793,3.7529731807939974,3.778975486755371,38536809,0.0,0.0
2020-03-27 00:00:00+08:00,3.9003186168923056,3.9263209228536793,3.735638447917293,3.778975486755371,39519836,0.0,0.0
2020-03-30 00:00:00+08:00,3.6402972104490994,3.813644952508781,3.544956386273538,3.778975486755371,51915070,0.0,0.0
2020-03-31 00:00:00+08:00,3.856981616135761,3.952322854545297,3.770307950896472,3.8049774169921875,23800977,0.0,0.0
2020-04-01 00:00:00+08:00,4.177675998048726,4.177675998048726,3.8396479865333983,3.917654514312744,64651256,0.0,0.0
2020-04-02 00:00:00+08:00,3.8396472583205288,3.874316727804346,3.7443064238863695,3.813645362854004,39217157,0.0,0.0
2020-04-03 00:00:00+08:00,3.7963099479675293,3.8743160336842575,3.761640484695072,3.7963099479675293,18635553,0.0,0.0
2020-04-06 00:00:00+08:00,3.8309804294831333,3.8916517996895847,3.7009697010093316,3.8829846382141113,11399509,0.0,0.0
2020-04-07 00:00:00+08:00,3.9869926613157056,4.151672845988023,3.9696579267866547,4.030329704284668,36445266,0.0,0.0
2020-04-08 00:00:00+08:00,3.986993444665097,4.056332396404755,3.900319754990525,3.9956610202789307,26215163,0.0,0.0
2020-04-09 00:00:00+08:00,4.07366715657868,4.082334732239832,3.865650300224099,3.917654514312744,18237530,0.0,0.0
2020-04-14 00:00:00+08:00,3.9523231981922913,3.9523231981922913,3.830980056306731,3.9089865684509277,29242250,0.0,0.0
2020-04-15 00:00:00+08:00,3.9956610420920895,4.07366715657868,3.9003197762831956,3.917654514312744,35427575,0.0,0.0
2020-04-16 00:00:00+08:00,3.9089869492259566,3.9089869492259566,3.7789762207521553,3.8829846382141113,34828840,0.0,0.0
2020-04-17 00:00:00+08:00,3.9089862340373562,4.203676696262963,3.9089862340373562,4.082333564758301,75240412,0.0,0.0
2020-04-20 00:00:00+08:00,4.186341967502094,4.299017939233065,4.134337768232256,4.203676700592041,30930196,0.0,0.0
2020-04-21 00:00:00+08:00,4.2036765239418115,4.50703454691424,4.056331092222815,4.091000556945801,25042410,0.0,0.0
2020-04-22 00:00:00+08:00,4.064998562125295,4.212343990113547,3.90031840221446,4.099668025970459,33459292,0.0,0.0
2020-04-23 00:00:00+08:00,4.177675154427935,4.177675154427935,4.021662130373807,4.030329704284668,15238689,0.0,0.0
2020-04-24 00:00:00+08:00,4.030329674486998,4.064999143288775,3.9003189598339976,3.926321268081665,22571640,0.0,0.0
2020-04-27 00:00:00+08:00,3.9956601009202544,4.064999036705764,3.917653591515227,3.978325366973877,18822059,0.0,0.0
2020-04-28 00:00:00+08:00,4.004327063411339,4.203676700592041,3.9176533979616077,4.203676700592041,30663644,0.0,0.0
2020-04-29 00:00:00+08:00,4.359690307079118,4.359690307079118,4.186342539213627,4.229679584503174,21355499,0.0,0.0
2020-05-04 00:00:00+08:00,4.1603398996843906,4.1603398996843906,4.004326895138338,4.091000556945801,21366571,0.0,0.0
2020-05-05 00:00:00+08:00,4.134337768232256,4.229679006873279,4.108335461951017,4.203676700592041,14655930,0.0,0.0
2020-05-06 00:00:00+08:00,4.212344112862425,4.403026169567356,4.177674648006983,4.368356704711914,59035976,0.0,0.0
2020-05-07 00:00:00+08:00,4.463698848128031,4.654380943639102,4.411694640261375,4.5850419998168945,49636559,0.0,0.0
2020-05-08 00:00:00+08:00,4.706384217857001,4.8710643834119765,4.637045287790195,4.767055988311768,58543722,0.0,0.0
2020-05-11 00:00:00+08:00,4.897068023681641,5.027078759641686,4.793059600230698,4.897068023681641,30638652,0.0,0.0
2020-05-12 00:00:00+08:00,4.940404382649705,4.966406693698324,4.853730701308829,4.914402484893799,17628535,0.0,0.0
2020-05-13 00:00:00+08:00,4.940404008945851,4.983741052984529,4.801726129290375,4.905734539031982,9386508,0.0,0.0
2020-05-14 00:00:00+08:00,4.905734476133103,4.905734476133103,4.706384820037976,4.819060802459717,21152976,0.0,0.0
2020-05-15 00:00:00+08:00,4.784391269400287,4.879732515820155,4.628378658861779,4.732387065887451,31603672,0.0,0.0
2020-05-18 00:00:00+08:00,4.732387065887451,4.87106494192168,4.637045819467583,4.732387065887451,14394211,0.0,0.0
2020-05-19 00:00:00+08:00,5.009727978031435,5.018532202475691,4.851248159577908,4.91287899017334,29375304,0.085,0.0
2020-05-20 00:00:00+08:00,5.027335387960501,5.071357756893396,4.921682206315661,5.009726524353027,23668906,0.0,0.0
2020-05-21 00:00:00+08:00,5.071358486870293,5.221033639164009,4.939291780890205,5.124185085296631,42599228,0.0,0.0
2020-05-22 00:00:00+08:00,5.018530669040956,5.097770763969824,4.816028530755954,4.842442035675049,32029157,0.0,0.0
2020-05-25 00:00:00+08:00,4.868856430053711,4.90407416316059,4.66635425477491,4.868856430053711,22964236,0.0,0.0
2020-05-26 00:00:00+08:00,4.886465010035942,5.088967173438819,4.807224905278325,4.98331356048584,21558580,0.0,0.0
2020-05-27 00:00:00+08:00,5.088967917035553,5.141794521316797,4.921683460230681,5.000923156738281,26844121,0.0,0.0
2020-05-28 00:00:00+08:00,5.17701123634401,5.17701123634401,4.842442388727637,4.965704441070557,23166869,0.0,0.0
2020-05-29 00:00:00+08:00,4.921682864692605,5.027336060470747,4.860051623907783,4.956900596618652,36354076,0.0,0.0
2020-06-01 00:00:00+08:00,5.0625536543160985,5.265055817281881,5.018531280695005,5.177011489868164,25902101,0.0,0.0
2020-06-02 00:00:00+08:00,5.247446951799137,5.309078190902974,5.106576027937191,5.177011489868164,16394709,0.0,0.0
2020-06-03 00:00:00+08:00,5.194619944745239,5.265055401108683,5.124184488381795,5.247446537017822,10979834,0.0,0.0
2020-06-04 00:00:00+08:00,5.353100013580849,5.3707088786322945,5.168206720626445,5.300273418426514,18896386,0.0,0.0
2020-06-05 00:00:00+08:00,5.458752421384676,5.467557062562495,5.282663796112293,5.344295024871826,18266614,0.0,0.0
2020-06-08 00:00:00+08:00,5.414731276517921,5.555602197588806,5.388317768902899,5.529189109802246,25946077,0.0,0.0
2020-06-09 00:00:00+08:00,5.722886691122814,5.766909064370529,5.57321112587474,5.5996246337890625,30067505,0.0,0.0
2020-06-10 00:00:00+08:00,5.758103783222911,5.810930373364686,5.6436459613348555,5.784517288208008,18993523,0.0,0.0
2020-06-11 00:00:00+08:00,5.837344850774375,5.93419340558711,5.6700604108771655,5.687669277191162,18974220,0.0,0.0
2020-06-12 00:00:00+08:00,5.5379939089075965,5.784518466270976,5.388318329775742,5.766909599304199,20420792,0.0,0.0
2020-06-15 00:00:00+08:00,5.766907959487993,5.828538766432783,5.573210058102806,5.626036643981934,28941040,0.0,0.0
2020-06-16 00:00:00+08:00,5.810931294694747,5.9782157332477235,5.766909339177744,5.916584491729736,30267709,0.0,0.0
2020-06-17 00:00:00+08:00,6.075064472645482,6.075064472645482,5.881366532395227,6.031042098999023,22556372,0.0,0.0
2020-06-18 00:00:00+08:00,6.004629262748276,6.075064727676715,5.987020396516166,6.048651218414307,9363587,0.0,0.0
2020-06-19 00:00:00+08:00,6.022237876166813,6.092673338138371,5.942997771534575,6.031042098999023,22295452,0.0,0.0
2020-06-22 00:00:00+08:00,6.004628321652739,6.154303451253092,5.872561635696267,6.145499229431152,24297034,0.0,0.0
2020-06-23 00:00:00+08:00,6.092672892032169,6.171912990862438,5.872561879573368,6.1631083488464355,19972222,0.0,0.0
2020-06-24 00:00:00+08:00,6.171913610759218,6.453655466313968,6.136695458986394,6.436046600341797,21212901,0.0,0.0
2020-06-26 00:00:00+08:00,6.409632590684179,6.453654539377509,6.295174768390364,6.374414443969727,21811507,0.0,0.0
