Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-09-08 00:00:00+08:00,36.94091057352965,36.98731804539911,29.05151997317464,30.722213745117188,224974561,0.0,0.0
2020-09-09 00:00:00+08:00,28.81947797155934,32.30009133867189,28.773070501463774,30.815031051635742,46124449,0.0,0.0
2020-09-10 00:00:00+08:00,32.48572304448957,34.15641666435933,31.65037446422328,33.32107162475586,52844199,0.0,0.0
2020-09-11 00:00:00+08:00,33.41388506208148,33.970781730184434,32.30008818521289,32.485721588134766,18470887,0.0,0.0
2020-09-14 00:00:00+08:00,32.90340061100823,33.785156746721455,32.76417465354602,33.55311584472656,12279423,0.0,0.0
2020-09-15 00:00:00+08:00,33.69233512182832,33.69233512182832,32.53213071997016,32.7641716003418,8643560,0.0,0.0
2020-09-16 00:00:00+08:00,32.9033977767125,32.99621271325012,31.65037488947746,31.882415771484375,11973937,0.0,0.0
2020-09-17 00:00:00+08:00,31.836007364796142,33.0426192075326,31.7431924309944,32.34649658203125,7253243,0.0,0.0
2020-09-18 00:00:00+08:00,32.53213143127342,33.599520920586144,31.789601305981616,33.181846618652344,13525600,0.0,0.0
2020-09-21 00:00:00+08:00,33.41388702392578,34.01719473367848,32.57853843206249,33.41388702392578,13628024,0.0,0.0
2020-09-22 00:00:00+08:00,33.41388352284687,35.31661784865425,32.856986880397756,34.0635986328125,50526800,0.0,0.0
2020-09-23 00:00:00+08:00,34.38846138547226,36.84809639277812,34.34205391264188,36.476829528808594,42125310,0.0,0.0
2020-09-24 00:00:00+08:00,36.10556267267384,36.61605190518458,34.57409143447876,35.27021408081055,30627060,0.0,0.0
2020-09-25 00:00:00+08:00,36.012745263861994,36.012745263861994,32.068050150950214,32.62495040893555,28032772,0.0,0.0
2020-09-28 00:00:00+08:00,32.81057554570382,33.553109115704096,31.743189734987748,33.089027404785156,12048156,0.0,0.0
2020-09-29 00:00:00+08:00,33.228251659159596,33.59951846500335,32.068047316726215,32.485721588134766,9606440,0.0,0.0
2020-09-30 00:00:00+08:00,32.67135499105664,32.810577387751046,32.02163985116141,32.485721588134766,9323517,0.0,0.0
2020-10-05 00:00:00+08:00,32.485721137474194,33.78515139923821,32.485721137474194,33.04261779785156,6693178,0.0,0.0
2020-10-06 00:00:00+08:00,33.321071396710096,34.8525390625,33.228252921391956,34.8525390625,9583598,0.0,0.0
2020-10-07 00:00:00+08:00,34.43486620285263,34.75972556894019,33.970784429010074,34.15641784667969,4033400,0.0,0.0
2020-10-08 00:00:00+08:00,34.249237060546875,34.29564453079406,33.367480963198346,34.249237060546875,5783107,0.0,0.0
2020-10-09 00:00:00+08:00,34.52767958982162,34.62049451463646,33.69233110383837,33.97077941894531,9447916,0.0,0.0
2020-10-12 00:00:00+08:00,34.156411792782,35.780697713341794,34.06359687072923,34.99176025390625,17185716,0.0,0.0
2020-10-14 00:00:00+08:00,35.03817486592018,35.40944171122826,34.15641876381077,35.22380828857422,7645800,0.0,0.0
2020-10-15 00:00:00+08:00,34.75972339118089,34.99176426356439,33.6923339619517,33.785152435302734,5572194,0.0,0.0
2020-10-16 00:00:00+08:00,34.15641144743131,35.038167360666634,33.87796314342602,34.342044830322266,4944300,0.0,0.0
2020-10-19 00:00:00+08:00,34.4348632886103,34.94535602916418,33.413884888827845,33.69233322143555,5543775,0.0,0.0
2020-10-20 00:00:00+08:00,33.460294492215326,33.87796878814697,32.81057931417308,33.41388702392578,7445300,0.0,0.0
2020-10-21 00:00:00+08:00,33.59952185509727,34.34205200104123,33.645929325344454,34.249237060546875,5213046,0.0,0.0
