Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-02 00:00:00+08:00,8.485658870997378,8.609312083539242,8.454745752118635,8.501115798950195,7705063,0.0,0.0
2020-01-03 00:00:00+08:00,8.532030883266936,8.532030883266936,8.346552127267604,8.392921447753906,4457918,0.0,0.0
2020-01-06 00:00:00+08:00,8.207442691754574,8.408378379267381,8.176529565754686,8.392921447753906,5208398,0.0,0.0
2020-01-07 00:00:00+08:00,8.346550684720514,8.470203167349021,8.346550684720514,8.439290046691895,4646210,0.0,0.0
2020-01-08 00:00:00+08:00,8.346551436088925,8.408377682968865,8.222898942329044,8.284725189208984,6221625,0.0,0.0
2020-01-09 00:00:00+08:00,8.408378379267381,8.408378379267381,8.331095195754129,8.392921447753906,2444956,0.0,0.0
2020-01-10 00:00:00+08:00,8.439290285519746,8.532029650115607,8.37746404245584,8.4856595993042,4373660,0.0,0.0
2020-01-13 00:00:00+08:00,8.423833117849865,8.485659359164119,8.331093755878484,8.439290046691895,4429662,0.0,0.0
2020-01-14 00:00:00+08:00,8.547486059835734,8.872073447677707,8.547486059835734,8.655681610107422,12566254,0.0,0.0
2020-01-15 00:00:00+08:00,8.702049485956241,8.702049485956241,8.547483926273312,8.609310150146484,4027817,0.0,0.0
2020-01-16 00:00:00+08:00,8.640225908469896,8.67113902987476,8.53202961503939,8.593855857849121,3616282,0.0,0.0
2020-01-17 00:00:00+08:00,8.686594721382598,8.732964769330676,8.578399171215256,8.640225410461426,3098756,0.0,0.0
2020-01-20 00:00:00+08:00,8.655681601759513,8.732964769330676,8.593855362513345,8.640225410461426,3328442,0.0,0.0
2020-01-21 00:00:00+08:00,8.593855893179512,8.686595257775373,8.39292023470834,8.4856595993042,5203264,0.0,0.0
2020-01-22 00:00:00+08:00,8.516572224093922,8.810246467590332,8.501115297053664,8.810246467590332,5091690,0.0,0.0
2020-01-23 00:00:00+08:00,8.794791253278374,8.794791253278374,8.60931253037921,8.68659496307373,3753342,0.0,0.0
2020-01-24 00:00:00+08:00,8.68659446908475,8.779333825260432,8.53202887545861,8.732964515686035,2745277,0.0,0.0
2020-01-29 00:00:00+08:00,8.439290046691895,8.501116288006148,8.346550684720514,8.439290046691895,3366620,0.0,0.0
2020-01-30 00:00:00+08:00,8.362007162476832,8.51657350807484,8.176528432191573,8.222898483276367,5237033,0.0,0.0
2020-01-31 00:00:00+08:00,8.331093847400034,8.36200696839676,8.052875758429517,8.099245071411133,6350757,0.0,0.0
2020-02-03 00:00:00+08:00,8.021962637432793,8.191985171428247,7.944679466427512,8.099245071411133,6999534,0.0,0.0
2020-02-04 00:00:00+08:00,8.037419080973413,8.130159183893113,7.929223522612037,7.991049766540527,8177956,0.0,0.0
2020-02-05 00:00:00+08:00,8.068332173441117,8.207441590285141,7.929223493624055,8.114702224731445,7565977,0.0,0.0
2020-02-06 00:00:00+08:00,8.17652749292185,8.269266847411146,8.083788138432553,8.238353729248047,5283466,0.0,0.0
2020-02-07 00:00:00+08:00,8.191986083984375,8.253812332865031,8.099245973636364,8.191986083984375,3354478,0.0,0.0
2020-02-10 00:00:00+08:00,8.176527725091754,8.485658915500425,8.11470148701002,8.269267082214355,8029916,0.0,0.0
2020-02-11 00:00:00+08:00,8.253812332865031,8.36200789989267,8.083789779929711,8.191986083984375,11985106,0.0,0.0
2020-02-12 00:00:00+08:00,8.207441553905783,8.269267797334203,8.145615310477364,8.222898483276367,6154295,0.0,0.0
